,underlying_price,base_volatility,skew,kurtosis
2016-11-11,17374.79,0.19652429999999999,0.03648162857142856,0.004067714285714286
2016-11-14,17672.62,0.19712365714285715,0.040709957142857134,0.006101707142857127
2016-11-15,17668.15,0.19037910000000002,0.038292299999999974,0.003940949999999999
2016-11-16,17862.21,0.1875126,0.031579614285714264,0.005038707142857146
2016-11-17,17862.63,0.1778554,0.027460528571428527,0.0019988928571428866
2016-11-18,17967.41,0.1761812857142857,0.024880928571428568,0.0005914642857143271
2016-11-21,18106.02,0.17366007142857143,0.024218499999999976,0.0038742214285714394
2016-11-22,18162.94,0.1723534,0.028302399999999978,0.005477300000000018
2016-11-24,18333.41,0.17382958571428575,0.022542614285714274,0.006422264285714241
2016-11-25,18381.22,0.17292972857142858,0.03404275714285712,0.010777278571428572
2016-11-28,18356.89,0.18117707142857142,0.04078592857142857,0.004570464285714282
2016-11-29,18307.04,0.1783536,0.04347130000000002,0.009189349999999985
2016-11-30,18308.48,0.17648734285714285,0.020835214285714304,0.008012192857142886
2016-12-01,18513.12,0.18025215714285714,0.04486789999999999,0.008192750000000026
2016-12-02,18426.08,0.1905852,0.05687718571428568,0.007535878571428567
2016-12-05,18274.99,0.1875428857142857,0.043801600000000024,0.01124781428571428
2016-12-06,18360.54,0.18135270000000003,0.015489699999999995,0.00444984999999995
2016-12-07,18496.69,0.16865247142857143,0.01523624285714284,0.008134207142857175
2016-12-08,18765.47,0.1824999285714286,0.03316614285714284,0.006976857142857118
2016-12-09,18996.37,0.17846800000000002,0.023299000000000014,0.002074499999999979
2016-12-12,19155.03,0.180031,0.009700000000000014,0.0010215000000000085
2016-12-13,19250.52,0.16571950000000002,0.026543999999999984,0.005193499999999962
2016-12-14,19253.61,0.15893782142857144,0.032246053571428596,0.011492919642857147
2016-12-15,19273.79,0.16242539285714286,0.016495285714285768,0.0033503928571428643
2016-12-16,19401.15,0.16174744642857142,0.021646357142857148,0.0056954642857143245
2016-12-19,19391.6,0.1628614642857143,0.02439385714285719,0.007199285714285714
2016-12-20,19494.53,0.154216625,0.017979750000000017,0.004281375000000004
2016-12-21,19444.49,0.15088035714285714,0.024604285714285717,0.0059712857142857345
2016-12-22,19427.67,0.14795296428571428,0.028870303571428585,0.0055355625000000075
2016-12-26,19396.64,0.14658860714285715,0.026675767857142846,0.010806937500000002
2016-12-27,19396.64,0.14765050000000002,0.02630024999999997,0.010533374999999984
2016-12-28,19401.72,0.15342905357142858,0.024141392857142868,0.008653785714285683
2016-12-29,19145.14,0.16594842857142855,0.05599042857142855,0.015250357142857163
2016-12-30,19114.37,0.17991732142857142,0.049261625,0.0073879553571428724
2017-01-04,19594.16,0.18070207142857142,0.022053964285714323,0.012148410714285712
2017-01-05,19520.69,0.1761574107142857,0.029395321428571403,0.008286642857142867
2017-01-06,19454.33,0.17561221428571427,0.03530050000000001,0.007296178571428585
2017-01-10,19301.44,0.1812555,0.036516999999999994,0.009600500000000012
2017-01-13,19287.28,0.1573445357142857,0.029281982142857127,0.007466330357142892
2017-01-16,19095.24,0.1707590357142857,0.037240821428571436,0.0062134464285714675
2017-01-17,18813.53,0.189195375,0.04915487499999999,0.0033135625000000057
2017-01-18,18894.37,0.1830877857142857,0.04892042857142859,0.006526142857142897
2017-01-19,19072.25,0.18095819642857142,0.027198982142857098,0.006578580357142871
2017-01-20,19137.91,0.1778655,0.02935760714285718,0.008629982142857151
2017-01-23,18891.03,0.18938601785714287,0.03453623214285714,0.005010383928571394
2017-01-24,18787.99,0.18449775000000002,0.022211000000000036,0.003485749999999982
2017-01-25,19057.5,0.17348919642857144,0.021504714285714294,0.004067696428571438
2017-01-26,19402.39,0.1744945,0.0025134285714285554,0.004457928571428571
2017-01-27,19467.4,0.16795317857142855,0.015210982142857155,0.0036418125000000356
2017-01-30,19368.85,0.17248014285714286,0.01902271428571431,0.0038775714285714247
2017-01-31,19041.34,0.19275225,0.052413125000000005,0.0022785624999999976
2017-02-01,19148.08,0.17944317857142855,0.02182057142857144,0.004275250000000008
2017-02-02,18914.58,0.18819619642857144,0.031453446428571424,0.004127187500000018
2017-02-03,18918.2,0.19012357142857145,0.03386514285714287,0.006693499999999991
2017-02-06,18976.71,0.18618635714285714,0.03577748214285714,0.003633223214285719
2017-02-07,18910.78,0.177488,0.036227499999999996,0.004612250000000012
2017-02-10,19378.93,0.16930684285714287,0.01324715714285718,0.005984521428571421
2017-02-13,19459.15,0.16666864285714286,0.02558858571428571,0.0013183642857142741
2017-02-14,19238.98,0.16643219999999997,0.010605599999999993,-3.829999999996336e-05
2017-02-15,19437.98,0.1611523857142857,0.015963928571428587,0.0025922071428571836
2017-02-16,19347.53,0.1576169,0.018912585714285723,0.004151949999999988
2017-02-17,19234.62,0.15409585714285715,0.024493714285714285,0.006372285714285719
2017-02-20,19251.08,0.1565231,0.02049270000000003,0.006881435714285705
2017-02-21,19381.44,0.1528321,0.02004729999999999,0.006687650000000017
2017-02-22,19379.87,0.15248028571428573,0.018317642857142824,0.005772607142857128
2017-02-23,19371.46,0.15500317142857145,0.02400529999999998,0.004324792857142823
2017-02-24,19283.54,0.15375757142857144,0.02382679999999998,0.00452264285714285
2017-02-27,19107.47,0.16915457142857143,0.02424707142857141,0.0044038214285714306
2017-02-28,19118.99,0.1725089,0.02393010000000001,0.0054049500000000195
2017-03-01,19393.54,0.159592,0.0215408,0.00942722857142858
2017-03-02,19564.8,0.16539622857142858,0.0047783999999999605,0.0029815857142857227
2017-03-03,19469.17,0.16043874285714288,0.01852557142857142,0.005705542857142837
2017-03-06,19379.14,0.1596424142857143,0.019430342857142846,0.008206557142857118
2017-03-07,19344.15,0.1521615,0.012946499999999972,0.0054909499999999944
2017-03-08,19254.03,0.1497573857142857,0.015519485714285713,0.011232400000000031
2017-03-09,19318.58,0.1475425714285714,0.0212157857142857,0.015631035714285757
2017-03-10,19604.61,0.1476655,0.012328999999999979,0.0038445000000000007
2017-03-13,19633.75,0.143514,0.010949500000000001,0.004073749999999987
2017-03-14,19609.5,0.1470285,0.016093999999999997,0.0005114999999999981
2017-03-15,19577.38,0.14746716071428573,0.01325480357142858,0.0024476517857142666
2017-03-16,19590.14,0.13515639285714287,0.016422857142857128,0.004447714285714277
2017-03-17,19521.59,0.134564125,0.020585250000000027,0.002857857142857162
2017-03-21,19455.88,0.141254875,0.019880249999999988,0.0035606250000000117
2017-03-22,19041.38,0.16807107142857142,0.030443500000000012,0.004190607142857156
2017-03-23,19085.31,0.16388112500000002,0.03196673214285714,0.004459241071428588
2017-03-24,19262.53,0.15703989285714284,0.0289409642857143,0.006647803571428579
2017-03-27,18985.59,0.17635101785714286,0.045337017857142836,0.006828705357142861
2017-03-28,19202.87,0.15610125000000002,0.04122775000000001,0.007796874999999981
2017-03-29,19217.48,0.1524019285714286,0.030397910714285714,0.0036552767857142843
2017-03-30,19063.22,0.1623185,0.036071500000000006,0.0024770357142857302
2017-03-31,18909.26,0.16648298214285714,0.03965987500000001,0.006285312500000001
2017-04-03,18983.23,0.16026364285714287,0.023471642857142844,0.0036308928571428256
2017-04-04,18810.25,0.16601425,0.04761950000000001,0.006186250000000032
2017-04-05,18861.27,0.16529289285714283,0.04167867857142857,0.0012620178571429164
2017-04-06,18597.06,0.18108685714285716,0.04092894642857145,0.0027164732142856973
2017-04-07,18664.63,0.18810714285714286,0.04506342857142859,0.0012291428571428453
2017-04-10,18797.88,0.17915839285714286,0.06050114285714289,0.006308732142857154
2017-04-11,18747.87,0.19112200000000001,0.07069149999999999,0.00457225
2017-04-14,18335.63,0.20111823214285715,0.07363673214285715,0.005909883928571419
2017-04-17,18355.26,0.1971735,0.07695771428571427,0.005819714285714261
2017-04-18,18418.59,0.1926945,0.06266687500000001,0.0017386875000000024
2017-04-19,18432.2,0.184846,0.068488,0.0071406428571428315
2017-04-20,18430.49,0.19266169642857145,0.05594787500000001,0.005590901785714253
2017-04-21,18620.75,0.19067610714285715,0.053165392857142835,-0.0010800892857142919
2017-04-24,18875.88,0.14503460714285715,0.02580319642857143,0.008001562500000003
2017-04-25,19079.33,0.13667425,0.025741750000000008,0.0025258750000000108
2017-04-26,19289.43,0.13114501785714286,0.022545125,0.00507100892857143
2017-04-27,19251.87,0.12636592857142856,0.014447785714285705,0.005449035714285705
2017-04-28,19196.74,0.126801,0.026096142857142873,0.006447392857142853
2017-05-01,19310.52,0.12790128571428572,0.02985178571428572,0.005592392857142858
2017-05-02,19445.7,0.132732625,0.020620999999999973,0.007489875000000035
2017-05-08,19895.7,0.13256473214285713,0.023938017857142863,0.008237598214285713
2017-05-09,19843.0,0.1333695,0.0076204999999999745,0.003393750000000001
2017-05-12,19883.9,0.11920458571428573,0.030098042857142848,0.008168492857142842
2017-05-15,19869.85,0.12562245714285714,0.020408571428571415,0.00011405714285717128
2017-05-16,19919.82,0.12399210000000001,0.029038300000000003,0.005202549999999986
2017-05-17,19814.88,0.13540827142857143,0.03756710000000002,0.004750521428571436
2017-05-18,19553.86,0.14747658571428574,0.03599321428571428,0.007879407142857148
2017-05-19,19590.76,0.14461785714285713,0.04078864285714287,0.004433392857142893
2017-05-22,19678.28,0.13473657142857143,0.034226571428571426,0.006183728571428571
2017-05-23,19613.28,0.13610460000000002,0.03334229999999999,0.00481514999999999
2017-05-24,19742.98,0.12709885714285715,0.029720214285714294,0.0025501785714285574
2017-05-25,19813.13,0.12200417142857144,0.02776258571428572,0.007717335714285692
2017-05-26,19686.84,0.1240300142857143,0.020220957142857127,0.005866621428571431
2017-05-29,19682.57,0.12161928571428571,0.02712314285714286,0.01034742857142859
2017-05-30,19677.85,0.1179338,0.02905270000000003,0.00960205
2017-05-31,19650.57,0.11560484285714287,0.024653785714285698,0.010136435714285713
2017-06-01,19860.03,0.11757970000000001,0.016465814285714267,0.00870589285714285
2017-06-02,20177.28,0.13653712857142858,0.01422629999999997,0.004695907142857142
2017-06-05,20170.82,0.13468018571428575,0.014494242857142847,0.00673459285714284
2017-06-06,19979.9,0.1334584,0.017999199999999993,0.009103200000000006
2017-06-07,19984.62,0.13152561428571427,0.026662457142857143,0.012206185714285722
2017-06-08,19909.26,0.13636692857142857,0.0066189285714285395,0.012163892857142866
2017-06-09,20013.26,0.120719,0.027461499999999972,0.005645749999999991
2017-06-12,19908.58,0.1208835,0.030266000000000015,0.0072500000000000064
2017-06-13,19898.75,0.1173025,0.01944399999999999,0.007221999999999992
2017-06-14,19883.52,0.11728061111111111,0.0179141851851852,0.008196388888888892
2017-06-15,19831.82,0.12173512962962962,0.026197055555555557,0.0026442129629629663
2017-06-16,19943.26,0.11258744444444445,0.01785755555555557,0.006104333333333337
2017-06-19,20067.75,0.11224705555555556,0.021769277777777762,0.006435416666666666
2017-06-20,20230.41,0.11664196296296298,0.011188037037037024,0.0037030925925925773
2017-06-21,20138.79,0.11708401851851852,0.019577333333333308,0.005760796296296292
2017-06-22,20110.51,0.1181345,0.016661666666666658,0.003716833333333322
2017-06-23,20132.67,0.11214606172839506,0.024574407407407392,0.006418808641975304
2017-06-26,20153.35,0.11190659259259259,0.020679370370370362,0.007158629629629626
2017-06-27,20225.09,0.11190235185185185,0.025628037037037046,0.005266148148148159
2017-06-28,20130.41,0.11368833333333334,0.021465055555555557,0.007885027777777776
2017-06-29,20220.3,0.11346931481481481,0.019808666666666655,0.004403240740740749
2017-06-30,20033.43,0.13025051851851852,0.03354329629629629,0.007943833333333344
2017-07-03,20055.8,0.12685272222222221,0.03357168518518522,0.00612876851851854
2017-07-04,20032.35,0.13002927777777779,0.047045055555555576,0.01154991666666666
2017-07-05,20081.63,0.1287462037037037,0.03944638888888888,0.0074029351851852
2017-07-06,19994.06,0.13726220370370373,0.04470625925925928,0.005484981481481466
2017-07-07,19929.09,0.13536150000000002,0.039962,0.01062505555555554
2017-07-10,20080.98,0.12323300000000001,0.026948499999999986,0.004248749999999996
2017-07-14,20118.86,0.104351,0.026250189655172423,0.004948525862068967
2017-07-18,19999.91,0.11106722413793105,0.03164562068965518,0.002897482758620687
2017-07-19,20020.86,0.10076281034482759,0.031295396551724156,0.007392801724137921
2017-07-20,20144.59,0.0958713275862069,0.037247672413793106,0.008510991379310356
2017-07-21,20099.75,0.09619549999999999,0.02948993103448276,0.0066186551724138065
2017-07-24,19975.67,0.10690087931034484,0.03617758620689657,0.00489565517241379
2017-07-25,19955.2,0.10089470689655172,0.03520653448275862,0.006397025862068972
2017-07-26,20050.16,0.09641531034482759,0.028430413793103432,0.006421931034482756
2017-07-27,20079.64,0.09847106896551724,0.032220534482758634,0.0070190948275861975
2017-07-28,19959.84,0.10947581034482759,0.04631562068965517,0.01087089655172413
2017-07-31,19925.18,0.10699475862068966,0.0356851724137931,0.010009862068965508
2017-08-01,19985.79,0.10231901724137932,0.03749194827586208,0.006119232758620682
2017-08-02,20080.04,0.09187789655172414,0.025816103448275868,0.008073999999999998
2017-08-03,20029.26,0.09264896551724137,0.03044493103448276,0.01022793103448276
2017-08-04,19952.33,0.10054439655172415,0.03088570689655172,0.00622438793103447
2017-08-07,20055.89,0.09494918965517242,0.032959551724137934,0.008079948275862073
2017-08-08,19996.01,0.096585,0.03245500000000001,0.005742999999999998
2017-08-10,19729.74,0.12201812857142857,0.0517312142857143,0.008903535714285704
2017-08-14,19537.1,0.14030317142857143,0.0617080285714286,0.012811942857142877
2017-08-15,19753.31,0.1160828,0.0561353,0.014658550000000006
2017-08-16,19729.28,0.12048907619047619,0.04801105714285714,0.006847138095238098
2017-08-17,19702.63,0.11504865714285714,0.04851484285714287,0.007646578571428586
2017-08-18,19470.41,0.14000892857142858,0.06849614285714282,0.005558357142857129
2017-08-21,19393.13,0.13375638571428572,0.062156371428571444,0.014232357142857144
2017-08-22,19383.84,0.1267686,0.0586767,0.01302724999999999
2017-08-23,19434.64,0.12705385714285716,0.04420807142857143,0.00717746428571428
2017-08-24,19353.77,0.1299636,0.050817514285714294,0.007197571428571414
2017-08-25,19452.61,0.12600458571428572,0.03823530000000003,0.008022564285714295
2017-08-28,19449.9,0.12024571428571429,0.03336385714285714,0.006102571428571402
2017-08-29,19362.55,0.1300654,0.03917840000000003,0.003210400000000002
2017-08-30,19506.54,0.11953465714285715,0.0344392,0.009417028571428579
2017-08-31,19646.24,0.12347752857142857,0.01903688571428569,0.008104071428571419
2017-09-01,19691.47,0.12216774285714285,0.02120784285714286,0.004640635714285718
2017-09-04,19508.25,0.14089212857142858,0.060242585714285715,0.01200332142857144
2017-09-05,19385.81,0.1430207,0.034106499999999984,0.008576449999999985
2017-09-06,19357.97,0.1431476142857143,0.050201057142857136,0.011624928571428578
2017-09-07,19396.52,0.13466850000000002,0.04211507142857143,0.013072607142857129
2017-09-08,19274.82,0.142617,0.0656245,0.012800250000000013
2017-09-11,19545.77,0.11778,0.03362150000000001,0.008564249999999995
2017-09-12,19776.62,0.107097,0.027892,0.006175
2017-09-13,19865.82,0.11085178571428572,0.029031321428571427,0.002555142857142853
2017-09-14,19807.44,0.10843146428571429,0.024990999999999985,0.008465607142857129
2017-09-15,19909.5,0.11085996428571429,0.0262918035714286,0.005971312500000006
2017-09-19,20299.38,0.11522025,0.020641124999999982,0.004823937499999986
2017-09-20,20310.46,0.1133012142857143,0.028685642857142868,0.0060171071428571365
2017-09-21,20347.48,0.10758664285714287,0.01521423214285715,0.005142901785714277
2017-09-22,20296.45,0.10728292857142857,0.01300928571428571,0.006201464285714303
2017-09-25,20397.58,0.10895512500000001,0.01623271428571431,0.009121053571428561
2017-09-26,20330.19,0.11773875,0.032545250000000026,0.007347375000000017
2017-09-27,20267.05,0.11543271428571429,0.01832237500000003,0.007021401785714282
2017-09-28,20363.11,0.11837371428571429,0.01671885714285716,0.004955928571428583
2017-09-29,20356.28,0.12413682142857142,0.03069049999999998,0.007112392857142866
2017-10-02,20400.78,0.12375928571428571,0.025028428571428563,0.007543571428571427
2017-10-03,20614.07,0.120793875,0.027797000000000002,0.009058874999999994
2017-10-04,20626.66,0.12532507142857144,0.029228357142857153,0.010936964285714279
2017-10-05,20628.56,0.12162124999999999,0.02697242857142859,0.008559339285714312
2017-10-06,20690.71,0.12180214285714286,0.022843857142857138,0.008832642857142858
2017-10-10,20823.51,0.128725,0.01904,0.0056074999999999875
2017-10-13,21155.18,0.13949805357142858,0.014102374999999973,0.01016245535714283
2017-10-16,21255.56,0.14266807142857144,0.016724785714285706,0.007497178571428564
2017-10-17,21336.12,0.13596562499999998,0.01707362499999998,0.004899187500000013
2017-10-18,21363.05,0.12752414285714286,0.023676642857142882,0.005971535714285714
2017-10-19,21448.52,0.13122707142857143,0.021413249999999995,0.004072446428571436
2017-10-20,21457.64,0.138893,0.03522414285714287,0.0065838928571428645
2017-10-23,21696.65,0.12599873214285714,0.017133071428571428,0.00485280357142856
2017-10-24,21805.17,0.1260955,0.021848499999999993,0.005615750000000003
2017-10-25,21707.62,0.13322164285714289,0.015022928571428562,0.0061803035714285415
2017-10-26,21739.78,0.12858235714285715,0.021679357142857153,0.005689892857142831
2017-10-27,22008.45,0.12478905357142857,0.016437553571428565,0.009136080357142876
2017-10-30,22011.67,0.12834092857142856,0.01979007142857142,0.008425107142857158
2017-10-31,22011.61,0.12461074999999999,0.028591000000000005,0.009547375000000025
2017-11-01,22420.08,0.13865832142857143,0.011385964285714312,0.007914482142857143
2017-11-02,22539.12,0.15198344642857145,0.023056589285714274,0.003338883928571429
2017-11-06,22548.35,0.13932542857142857,0.012483392857142839,0.011236017857142871
2017-11-07,22937.6,0.147542,0.006675000000000014,0.0031895000000000118
2017-11-10,22681.42,0.16516385714285714,0.05895735714285716,0.018646135714285722
2017-11-13,22380.99,0.16581904285714288,0.05362971428571431,0.013809228571428522
2017-11-14,22380.01,0.16600389999999998,0.019437700000000002,0.009235850000000018
2017-11-15,22028.32,0.17539339047619046,0.022424214285714283,0.010363330952380984
2017-11-16,22351.12,0.17759039999999998,0.010477085714285711,0.004662657142857185
2017-11-17,22396.8,0.1918759285714286,0.008214214285714228,0.0004983214285714244
2017-11-20,22261.76,0.18170057142857143,0.025649042857142867,0.004467664285714268
2017-11-21,22416.48,0.168241,0.010979700000000009,0.006770650000000017
2017-11-22,22523.15,0.17118335714285715,0.0017946428571428696,0.003384892857142857
2017-11-24,22550.85,0.1668361857142857,0.007862085714285705,0.005615700000000001
2017-11-27,22495.99,0.16789764285714287,0.016952000000000023,0.005946642857142831
2017-11-28,22486.24,0.1678636,0.023093599999999992,0.006776100000000007
2017-11-29,22597.2,0.1636818142857143,0.017633514285714302,0.005550657142857129
2017-11-30,22724.96,0.16084814285714286,0.012510728571428598,0.0032214071428571522
2017-12-01,22819.03,0.15703485714285714,0.02281138571428576,0.008296150000000002
2017-12-04,22707.16,0.1692063142857143,0.025682999999999984,0.008465214285714284
2017-12-05,22622.38,0.1633749,0.02625960000000005,0.005510000000000015
2017-12-06,22177.04,0.17695807142857145,0.02855481428571427,0.009147392857142833
2017-12-07,22498.03,0.16895328571428572,0.017171285714285722,-0.00034578571428570126
2017-12-08,22811.08,0.145708,0.017991000000000007,0.004292999999999991
2017-12-11,22938.73,0.1422965,0.015888000000000013,0.0020275000000000154
2017-12-12,22866.17,0.1376815,0.013816999999999996,2.3500000000009624e-05
2017-12-13,22758.07,0.1333014642857143,0.019466232142857143,0.004980205357142858
2017-12-14,22694.45,0.12958000000000003,0.0209657976190476,0.005658148809523783
2017-12-15,22553.22,0.13267019642857142,0.0187120892857143,0.005849062500000002
2017-12-18,22901.77,0.13343219047619048,0.011612964285714289,0.0038944345238095257
2017-12-19,22868.0,0.128621875,0.014781875000000028,0.004945687500000018
2017-12-20,22891.72,0.12937364285714287,0.011769000000000002,0.004030571428571439
2017-12-21,22866.1,0.12216264285714286,0.015040875000000009,0.005371508928571425
2017-12-22,22902.76,0.11639182142857143,0.00948182142857143,0.006261375
2017-12-25,22939.18,0.12598475,0.014419303571428566,0.001124473214285715
2017-12-26,22892.69,0.12904025000000002,0.013064500000000007,0.005254749999999975
2017-12-27,22911.21,0.13274307142857142,0.019511107142857115,0.006581267857142886
2017-12-28,22783.98,0.13848814285714287,0.022716928571428596,0.006057750000000001
2017-12-29,22764.94,0.14042498214285715,0.020902642857142884,0.005673089285714278
2018-01-04,23506.33,0.14354394642857143,0.03652483928571432,0.0016137946428571304
2018-01-05,23714.53,0.1467487142857143,0.009230785714285705,0.006481607142857143
2018-01-09,23849.99,0.1591835,0.008104999999999973,0.0022030000000000105
2018-01-12,23653.82,0.13499269642857142,0.014376321428571426,0.006391714285714306
2018-01-15,23714.88,0.13661728571428572,0.008180642857142872,0.003451571428571415
2018-01-16,23951.81,0.136903,0.005519374999999993,0.003518062500000002
2018-01-17,23868.34,0.1420842142857143,0.020718499999999973,0.00497096428571428
2018-01-18,23763.37,0.1470884642857143,0.01594491071428572,0.005361830357142855
2018-01-19,23808.06,0.14401435714285715,0.015530571428571421,0.006193714285714302
2018-01-22,23816.33,0.14848580357142857,0.019220303571428593,0.0048877232142857385
2018-01-23,24124.15,0.14991575000000001,0.01469349999999997,0.003322249999999999
2018-01-24,23940.78,0.15093380357142858,0.022146017857142875,0.0022389732142857055
2018-01-25,23669.49,0.1539157857142857,0.01625428571428572,0.0039510714285714565
2018-01-26,23631.88,0.15229198214285716,0.016528571428571448,0.004718196428571408
2018-01-29,23629.34,0.15191764285714288,0.019879857142857144,0.0052537142857142505
2018-01-30,23291.97,0.163611,0.02465175,0.002892624999999982
2018-01-31,23098.29,0.16500582142857143,0.02196389285714287,0.003303053571428599
2018-02-01,23486.11,0.15252844642857144,0.021793964285714285,0.00808655357142854
2018-02-02,23274.53,0.15989457142857144,0.018562000000000023,0.004693499999999989
2018-02-05,22682.08,0.18277864285714285,0.042510874999999976,0.006251526785714279
2018-02-09,21203.55,0.31303148571428574,0.10141738571428571,0.007690164285714285
2018-02-13,21244.68,0.28225896,0.11916540000000006,0.014250140000000022
2018-02-14,21154.17,0.25619194285714286,0.08442001428571427,0.013459250000000034
2018-02-15,21464.98,0.22064552857142858,0.06004257142857139,0.00588081428571427
2018-02-16,21720.25,0.204239,0.05034535714285715,0.0031161785714285684
2018-02-19,22149.21,0.189193,0.050882028571428595,0.00918385714285716
2018-02-20,21925.1,0.20208813333333334,0.05346230000000002,0.008644716666666663
2018-02-21,21970.81,0.1947512142857143,0.055274500000000004,0.00833789285714287
2018-02-22,21736.44,0.20823804761904763,0.0892096,0.01635293809523808
2018-02-23,21892.78,0.18305304285714286,0.05072234285714283,0.014692914285714287
2018-02-26,22153.63,0.180494,0.03248171428571428,0.006410214285714311
2018-02-27,22389.86,0.1779235,0.04424049999999999,0.00907245000000001
2018-02-28,22068.24,0.19105972857142856,0.05015387142857142,0.010511735714285736
2018-03-01,21724.47,0.2204092142857143,0.08452342857142861,0.007483028571428574
2018-03-02,21181.64,0.2573897428571429,0.09299901428571428,0.004583621428571383
2018-03-05,21042.09,0.25666618571428573,0.09389418571428573,0.010036307142857137
2018-03-06,21417.76,0.2196557,0.0546219,0.016552850000000008
2018-03-07,21252.72,0.24202275714285715,0.07499757142857144,0.013014914285714274
2018-03-08,21368.07,0.2206152857142857,0.06146764285714287,0.010168821428571423
2018-03-09,21469.2,0.21251600000000004,0.04318650000000002,0.006640249999999959
2018-03-12,21824.03,0.198361,0.03227049999999998,0.0035997500000000127
2018-03-13,21968.1,0.183006,0.034235000000000015,0.008319999999999994
2018-03-14,21777.29,0.18197992857142858,0.04273803571428572,0.008482446428571433
2018-03-15,21803.95,0.18441332142857142,0.04478046428571428,0.006783803571428548
2018-03-16,21676.51,0.1805029642857143,0.06520753571428572,0.011980428571428559
2018-03-19,21480.9,0.18809035714285716,0.056297714285714284,0.0033911428571428426
2018-03-20,21380.97,0.19153187500000002,0.06242087500000004,0.00704468749999998
2018-03-22,21591.99,0.17970530952380953,0.05367819642857141,0.0025075029761904566
2018-03-23,20617.86,0.242115,0.10259867857142857,0.004236125000000007
2018-03-26,20766.1,0.23086494642857142,0.08635316071428573,-0.002490223214285686
2018-03-27,21317.32,0.19870525,0.05532699999999999,0.003869750000000005
2018-03-28,21031.31,0.21014048214285713,0.06715732142857142,0.012797642857142855
2018-03-29,21159.08,0.22002233333333335,0.057644785714285746,-0.0007392261904761999
2018-03-30,21454.3,0.1956260714285714,0.051685803571428574,0.007515776785714301
2018-04-02,21388.58,0.2007965,0.056007,0.009582785714285724
2018-04-03,21292.29,0.202188625,0.056081625000000024,0.009461687499999982
2018-04-04,21319.55,0.1953469285714286,0.0486382142857143,0.007186321428571396
2018-04-05,21645.42,0.18829755952380953,0.051174357142857146,0.009338261904761919
2018-04-06,21567.52,0.19618778571428575,0.051993285714285686,0.014640285714285689
2018-04-09,21678.26,0.18889083928571426,0.038910267857142855,0.005074741071428607
2018-04-10,21794.32,0.1951235,0.034642000000000006,-0.003140000000000004
2018-04-13,21778.74,0.15298379761904762,0.03216494642857143,0.012498211309523805
2018-04-16,21835.53,0.15293875,0.03461139285714285,0.0050435535714285495
2018-04-17,21847.59,0.14320812500000002,0.03522924999999999,0.005689624999999976
2018-04-18,22158.2,0.14357957142857142,0.020374071428571394,0.006960535714285732
2018-04-19,22191.18,0.14351033928571427,0.026783464285714292,0.006489857142857158
2018-04-20,22162.24,0.13671182142857144,0.027024857142857128,0.006051714285714271
2018-04-23,22088.04,0.1392760357142857,0.025277982142857147,0.005197866071428581
2018-04-24,22278.12,0.1367235,0.01977249999999997,0.00642775000000001
2018-04-25,22215.32,0.14091782142857143,0.02560599999999999,0.007200892857142843
2018-04-26,22319.61,0.14563199999999998,0.02759292857142856,0.005242892857142856
2018-04-27,22467.87,0.13727451785714287,0.016997749999999978,0.004617017857142858
2018-05-01,22508.03,0.137535875,0.024899374999999974,0.00388056249999999
2018-05-02,22472.78,0.12988003571428572,0.02238189285714287,0.005973232142857138
2018-05-07,22467.16,0.13415394642857142,0.028030089285714294,0.0076473303571428786
2018-05-08,22508.69,0.12582150000000003,0.019904000000000005,0.005007999999999957
2018-05-11,22758.48,0.12571544761904763,0.02281844285714288,0.007183173809523824
2018-05-14,22865.86,0.12135345714285714,0.017121342857142854,0.006953771428571426
2018-05-15,22818.02,0.1189874,0.01874329999999999,0.00516345
2018-05-16,22717.23,0.12714658571428572,0.020913914285714277,0.003787128571428572
2018-05-17,22838.37,0.12096308571428571,0.017854328571428574,0.004798378571428563
2018-05-18,22930.36,0.11883892857142858,0.02020571428571427,0.005726142857142846
2018-05-21,23002.37,0.12033022857142858,0.019162614285714294,0.008224192857142848
2018-05-22,22960.34,0.11810380000000001,0.01605819999999998,0.005638499999999991
2018-05-23,22689.74,0.1298942857142857,0.02341371428571426,0.006708571428571425
2018-05-24,22437.01,0.1368783,0.03849655714285716,0.011714707142857161
2018-05-25,22450.79,0.1275113142857143,0.03390528571428572,0.006595228571428552
2018-05-28,22481.09,0.12448442857142858,0.029539071428571415,0.005621749999999981
2018-05-29,22358.43,0.1313458,0.0485541,0.006833649999999997
2018-05-30,22018.52,0.16082688571428572,0.052943214285714274,0.009690778571428582
2018-05-31,22201.82,0.14231921428571429,0.05085269999999997,0.009312564285714281
2018-06-01,22171.35,0.13833534285714286,0.03911877142857145,0.008790785714285737
2018-06-04,22475.94,0.13269694285714284,0.03154842857142859,0.007155471428571453
2018-06-05,22539.54,0.12379310000000002,0.02783680000000001,0.009689699999999996
2018-06-06,22625.73,0.12053811428571429,0.023666214285714304,0.010517350000000009
2018-06-07,22823.26,0.1267954285714286,0.02605078571428572,0.00988567857142858
2018-06-08,22694.5,0.131307,0.0456375,0.008403749999999988
2018-06-11,22804.04,0.128167,0.026481999999999978,0.005528999999999978
2018-06-12,22878.35,0.122473,0.025138999999999995,0.008274999999999977
2018-06-13,22966.38,0.11854230952380952,0.025498041666666665,0.005503866071428581
